match_id,match_date,map_name,match_type,total_players,winner_team,match_duration_minutes,total_kills
M008889,2025-04-14,Miramar,Classic Squad,60,Team_D,18,52
M008890,2025-04-27,Sanhok,Arcade,100,Team_S,24,115
M008891,2025-06-25,Erangel,Classic Squad,100,Team_F,23,92
M008892,2025-09-14,Vikendi,Classic Solo,60,Team_S,35,94
M008893,2025-11-26,Livik,Classic Solo,100,Team_S,21,65
M008894,2025-08-08,Livik,Classic Duo,100,Team_Q,24,65
M008895,2025-07-15,Sanhok,Arcade,100,Team_W,17,115
M008896,2025-03-15,Vikendi,Classic Duo,100,Team_M,29,119
M008897,2025-11-25,Sanhok,Classic Squad,100,Team_Z,29,126
M008898,2025-12-03,Sanhok,Classic Duo,100,Team_Z,20,80
M008899,2025-12-29,Livik,Classic Duo,60,Team_C,35,145
M008900,2025-09-20,Erangel,Arcade,100,Team_J,35,145
M008901,2025-08-03,Sanhok,Arcade,100,Team_G,20,138
M008902,2025-10-17,Miramar,Classic Squad,60,Team_T,17,142
M008903,2025-12-19,Erangel,Classic Duo,60,Team_Z,34,127
M008904,2025-06-23,Miramar,Classic Duo,100,Team_U,15,70
M008905,2025-03-08,Erangel,Classic Duo,100,Team_E,23,51
M008906,2025-05-14,Livik,Classic Squad,100,Team_W,22,129
M008907,2025-04-29,Vikendi,Classic Solo,100,Team_J,20,105
M008908,2025-06-03,Vikendi,Classic Duo,100,Team_L,15,150
M008909,2025-11-20,Livik,Classic Solo,100,Team_M,16,101
M008910,2025-12-08,Miramar,Classic Squad,60,Team_M,21,80
M008911,2025-03-03,Livik,Classic Solo,60,Team_W,24,86
M008912,2025-05-06,Vikendi,Classic Squad,100,Team_F,33,134
M008913,2025-10-21,Sanhok,Classic Duo,100,Team_K,21,94
M008914,2025-10-30,Miramar,Classic Squad,60,Team_F,29,118
M008915,2025-05-25,Vikendi,Classic Duo,100,Team_B,20,52
M008916,2025-09-29,Erangel,Classic Duo,60,Team_L,34,78
M008917,2025-07-22,Sanhok,Classic Duo,100,Team_G,18,143
M008918,2025-06-09,Sanhok,Classic Solo,100,Team_Z,17,139
M008919,2025-10-30,Livik,Arcade,60,Team_F,26,55
M008920,2025-05-26,Miramar,Classic Squad,100,Team_B,18,63
M008921,2025-08-28,Miramar,Classic Duo,100,Team_H,34,57
M008922,2025-05-06,Vikendi,Classic Squad,100,Team_Z,31,80
M008923,2025-05-30,Livik,Classic Solo,60,Team_Z,17,159
M008924,2025-11-07,Miramar,Arcade,100,Team_M,25,158
M008925,2025-12-21,Miramar,Classic Squad,60,Team_A,20,89
M008926,2025-04-16,Miramar,Classic Squad,60,Team_V,34,131
M008927,2025-07-15,Vikendi,Arcade,60,Team_Q,30,70
M008928,2025-04-22,Miramar,Classic Solo,60,Team_S,21,159
M008929,2025-03-10,Vikendi,Arcade,60,Team_Q,28,146
M008930,2025-01-03,Miramar,Classic Squad,60,Team_R,15,144
M008931,2025-12-25,Livik,Arcade,100,Team_F,26,81
M008932,2025-11-14,Erangel,Arcade,60,Team_P,19,133
M008933,2025-05-12,Livik,Classic Solo,60,Team_E,30,104
M008934,2025-08-06,Vikendi,Classic Solo,60,Team_N,35,90
M008935,2025-02-22,Vikendi,Classic Solo,100,Team_S,26,61
M008936,2025-07-23,Sanhok,Classic Solo,60,Team_N,25,158
M008937,2025-08-09,Vikendi,Classic Squad,60,Team_Y,15,88
M008938,2025-04-01,Sanhok,Classic Duo,100,Team_K,17,65
M008939,2025-08-27,Vikendi,Classic Squad,100,Team_Q,25,60
M008940,2025-10-24,Miramar,Classic Squad,60,Team_S,29,69
M008941,2025-04-10,Sanhok,Arcade,100,Team_H,27,123
M008942,2025-10-24,Erangel,Classic Solo,100,Team_E,29,88
M008943,2025-07-22,Erangel,Classic Duo,60,Team_J,31,147
M008944,2025-04-07,Erangel,Classic Squad,60,Team_S,35,109
M008945,2025-01-27,Vikendi,Classic Duo,100,Team_J,27,158
M008946,2025-02-13,Miramar,Classic Duo,60,Team_F,19,141
M008947,2025-12-22,Sanhok,Classic Duo,100,Team_B,18,129
M008948,2025-07-14,Vikendi,Classic Duo,100,Team_V,19,141
M008949,2025-07-14,Sanhok,Classic Duo,60,Team_I,17,136
M008950,2025-12-18,Miramar,Arcade,100,Team_L,18,160
M008951,2025-04-10,Vikendi,Classic Duo,60,Team_H,25,54
M008952,2025-07-23,Vikendi,Classic Squad,60,Team_O,19,137
M008953,2025-08-05,Vikendi,Classic Squad,60,Team_O,34,103
M008954,2025-02-16,Miramar,Classic Solo,100,Team_I,24,134
M008955,2025-11-22,Erangel,Classic Solo,60,Team_X,28,50
M008956,2025-08-08,Vikendi,Classic Solo,100,Team_K,24,60
M008957,2025-12-06,Livik,Arcade,100,Team_S,31,143
M008958,2025-04-29,Livik,Classic Solo,100,Team_H,16,119
M008959,2025-11-10,Livik,Classic Squad,60,Team_L,29,154
M008960,2025-08-14,Vikendi,Classic Solo,100,Team_X,22,104
M008961,2025-06-06,Livik,Arcade,100,Team_F,27,136
M008962,2025-09-19,Sanhok,Classic Squad,60,Team_V,31,104
M008963,2025-07-17,Sanhok,Arcade,100,Team_J,29,53
M008964,2025-11-02,Sanhok,Classic Squad,100,Team_B,22,122
M008965,2025-03-27,Erangel,Arcade,100,Team_S,24,95
M008966,2025-01-14,Vikendi,Classic Squad,60,Team_X,34,125
M008967,2025-11-01,Vikendi,Classic Solo,60,Team_D,33,120
M008968,2025-06-18,Erangel,Classic Squad,100,Team_P,30,112
M008969,2025-09-21,Erangel,Classic Duo,100,Team_O,32,63
M008970,2025-09-21,Vikendi,Classic Duo,100,Team_J,35,71
M008971,2025-08-24,Vikendi,Arcade,60,Team_I,31,84
M008972,2025-10-09,Miramar,Classic Duo,100,Team_L,24,100
M008973,2025-12-20,Sanhok,Classic Solo,100,Team_H,24,109
M008974,2025-12-15,Miramar,Arcade,60,Team_M,16,62
M008975,2025-04-19,Erangel,Classic Squad,100,Team_J,29,58
M008976,2025-02-13,Erangel,Classic Duo,60,Team_N,33,65
M008977,2025-12-26,Erangel,Classic Solo,100,Team_D,34,144
M008978,2025-01-21,Erangel,Classic Duo,60,Team_R,15,99
M008979,2025-01-30,Livik,Classic Squad,100,Team_T,16,127
M008980,2025-02-06,Vikendi,Classic Duo,60,Team_E,32,110
M008981,2025-10-13,Sanhok,Classic Duo,100,Team_Y,28,68
M008982,2025-01-24,Sanhok,Classic Squad,100,Team_P,30,113
M008983,2025-01-28,Vikendi,Arcade,100,Team_J,26,96
M008984,2025-08-13,Livik,Arcade,100,Team_D,25,67
M008985,2025-09-06,Sanhok,Classic Duo,60,Team_F,21,69
M008986,2025-01-19,Vikendi,Classic Duo,60,Team_I,28,111
M008987,2025-08-19,Vikendi,Arcade,100,Team_S,21,155
M008988,2025-10-28,Vikendi,Classic Duo,60,Team_Q,26,131
M008989,2026-01-01,Erangel,Classic Duo,60,Team_X,21,70
M008990,2025-06-15,Vikendi,Classic Squad,60,Team_J,16,58
M008991,2025-04-05,Livik,Classic Solo,60,Team_S,31,106
M008992,2025-02-11,Miramar,Classic Duo,100,Team_T,22,93
M008993,2025-12-08,Vikendi,Arcade,100,Team_S,31,52
M008994,2025-01-22,Miramar,Classic Squad,60,Team_N,26,93
M008995,2025-03-02,Miramar,Classic Duo,60,Team_O,31,125
M008996,2025-11-19,Erangel,Classic Squad,60,Team_J,35,92
M008997,2025-10-16,Erangel,Classic Solo,60,Team_C,20,138
M008998,2025-05-27,Erangel,Arcade,60,Team_J,32,146
M008999,2025-12-10,Vikendi,Classic Squad,60,Team_H,23,83
M009000,2025-10-17,Vikendi,Classic Duo,100,Team_I,31,76
M009001,2025-07-25,Vikendi,Arcade,60,Team_Z,26,129
M009002,2025-08-17,Vikendi,Arcade,100,Team_K,34,107
M009003,2025-01-31,Erangel,Arcade,100,Team_M,31,120
M009004,2025-12-08,Vikendi,Classic Duo,100,Team_U,35,74
M009005,2025-01-17,Livik,Classic Duo,60,Team_W,24,90
M009006,2025-04-12,Miramar,Classic Squad,100,Team_W,21,156
M009007,2025-04-16,Vikendi,Classic Squad,100,Team_K,29,107
M009008,2025-04-22,Miramar,Classic Squad,100,Team_B,20,146
M009009,2025-01-26,Livik,Classic Solo,100,Team_Q,27,104
M009010,2025-11-14,Sanhok,Classic Solo,100,Team_C,21,118
M009011,2025-04-21,Erangel,Classic Solo,100,Team_X,21,105
M009012,2025-11-17,Erangel,Classic Duo,100,Team_A,35,137
M009013,2025-01-10,Sanhok,Classic Squad,100,Team_R,26,147
M009014,2025-11-12,Vikendi,Classic Squad,100,Team_T,35,151
M009015,2025-07-13,Erangel,Classic Duo,100,Team_W,17,111
M009016,2025-04-15,Erangel,Arcade,100,Team_N,31,159
M009017,2025-10-25,Livik,Classic Squad,60,Team_O,15,125
M009018,2025-11-30,Livik,Classic Duo,60,Team_F,35,69
M009019,2025-04-18,Miramar,Arcade,100,Team_W,26,82
M009020,2025-02-03,Miramar,Arcade,100,Team_E,29,71
M009021,2025-11-09,Miramar,Classic Duo,100,Team_B,30,90
M009022,2025-09-06,Livik,Classic Squad,100,Team_X,31,118
M009023,2025-07-13,Sanhok,Arcade,60,Team_C,30,126
M009024,2025-10-23,Erangel,Classic Duo,100,Team_B,23,116
M009025,2025-11-26,Vikendi,Classic Solo,100,Team_C,35,152
M009026,2025-03-01,Livik,Classic Squad,60,Team_Q,35,156
M009027,2025-05-14,Erangel,Classic Squad,60,Team_T,23,133
M009028,2025-07-01,Vikendi,Classic Solo,60,Team_S,33,147
M009029,2025-02-27,Miramar,Arcade,100,Team_P,29,63
M009030,2025-09-15,Livik,Classic Duo,100,Team_B,27,144
M009031,2025-06-01,Sanhok,Classic Solo,60,Team_O,15,109
M009032,2025-07-24,Sanhok,Classic Squad,100,Team_Q,30,61
M009033,2025-07-04,Sanhok,Classic Duo,60,Team_S,18,151
M009034,2025-09-01,Vikendi,Arcade,100,Team_G,27,104
M009035,2025-09-24,Livik,Classic Solo,60,Team_E,27,147
M009036,2025-02-09,Miramar,Classic Squad,60,Team_D,20,66
M009037,2025-06-16,Sanhok,Classic Squad,100,Team_P,26,70
M009038,2025-10-26,Miramar,Classic Duo,60,Team_L,26,65
M009039,2025-04-30,Livik,Classic Squad,60,Team_H,35,135
M009040,2025-03-21,Livik,Arcade,60,Team_E,30,121
M009041,2025-04-30,Vikendi,Classic Squad,60,Team_G,32,154
M009042,2025-04-07,Sanhok,Classic Duo,100,Team_Z,27,93
M009043,2025-02-19,Vikendi,Classic Squad,100,Team_R,19,63
M009044,2025-03-22,Erangel,Arcade,100,Team_Q,34,62
M009045,2025-03-17,Vikendi,Classic Squad,60,Team_E,18,137
M009046,2025-04-19,Sanhok,Arcade,100,Team_N,21,139
M009047,2025-12-06,Livik,Arcade,100,Team_K,30,73
M009048,2025-05-23,Livik,Classic Solo,60,Team_S,30,156
M009049,2025-03-06,Livik,Arcade,60,Team_D,23,97
M009050,2025-06-23,Erangel,Classic Squad,60,Team_P,18,160
M009051,2025-08-23,Livik,Classic Solo,60,Team_T,31,120
M009052,2025-06-15,Sanhok,Classic Duo,60,Team_P,21,50
M009053,2025-02-20,Vikendi,Classic Solo,60,Team_G,25,117
M009054,2025-11-10,Erangel,Classic Solo,60,Team_B,24,105
M009055,2025-03-31,Miramar,Classic Squad,100,Team_D,21,124
M009056,2025-02-10,Erangel,Arcade,100,Team_P,23,143
M009057,2025-09-01,Miramar,Arcade,100,Team_E,35,67
M009058,2025-11-03,Miramar,Arcade,100,Team_S,28,89
M009059,2025-05-10,Livik,Classic Duo,100,Team_D,15,100
M009060,2025-01-29,Sanhok,Classic Duo,100,Team_N,28,100
M009061,2025-06-03,Sanhok,Arcade,100,Team_V,17,142
M009062,2025-01-24,Erangel,Classic Duo,60,Team_U,16,125
M009063,2025-01-29,Miramar,Classic Solo,100,Team_O,29,119
M009064,2025-07-27,Erangel,Classic Solo,100,Team_Y,27,69
M009065,2025-01-16,Erangel,Classic Squad,60,Team_T,33,62
M009066,2025-10-17,Erangel,Classic Solo,100,Team_M,17,145
M009067,2025-05-19,Sanhok,Arcade,100,Team_Y,29,67
M009068,2025-11-28,Sanhok,Arcade,100,Team_X,30,154
M009069,2025-06-13,Vikendi,Arcade,60,Team_D,15,54
M009070,2025-07-01,Miramar,Classic Squad,60,Team_M,21,87
M009071,2025-03-22,Sanhok,Classic Squad,60,Team_T,17,100
M009072,2025-08-02,Erangel,Classic Duo,100,Team_R,35,155
M009073,2025-08-17,Vikendi,Classic Squad,100,Team_L,29,149
M009074,2025-07-24,Vikendi,Classic Solo,60,Team_K,33,72
M009075,2025-05-12,Sanhok,Arcade,100,Team_I,16,59
M009076,2025-11-18,Sanhok,Arcade,100,Team_C,15,103
M009077,2025-05-18,Livik,Classic Solo,60,Team_X,20,137
M009078,2025-01-20,Vikendi,Arcade,100,Team_A,27,89
M009079,2025-01-12,Erangel,Classic Squad,100,Team_I,16,103
M009080,2025-10-13,Miramar,Arcade,100,Team_F,30,145
M009081,2025-07-07,Miramar,Arcade,60,Team_F,28,125
M009082,2025-06-16,Miramar,Arcade,60,Team_P,24,77
M009083,2025-05-06,Livik,Classic Duo,60,Team_J,24,63
M009084,2025-03-27,Erangel,Classic Squad,60,Team_D,34,141
M009085,2025-05-26,Miramar,Arcade,100,Team_Y,23,131
M009086,2025-04-15,Erangel,Classic Squad,60,Team_O,35,130
M009087,2025-09-09,Sanhok,Classic Solo,100,Team_E,20,121
M009088,2025-04-11,Vikendi,Classic Squad,60,Team_Y,23,144
M009089,2025-02-13,Livik,Classic Duo,60,Team_L,21,56
M009090,2025-12-19,Miramar,Classic Squad,60,Team_G,33,83
M009091,2025-12-04,Sanhok,Classic Solo,100,Team_Z,19,149
M009092,2025-09-25,Vikendi,Arcade,60,Team_N,16,145
M009093,2025-06-08,Sanhok,Classic Duo,60,Team_D,34,119
M009094,2025-12-21,Vikendi,Arcade,60,Team_S,21,111
M009095,2025-04-24,Erangel,Classic Duo,60,Team_A,34,94
M009096,2025-02-16,Sanhok,Classic Squad,60,Team_L,27,72
M009097,2025-09-23,Vikendi,Classic Duo,100,Team_W,25,71
M009098,2025-09-01,Sanhok,Classic Solo,100,Team_P,18,94
M009099,2025-08-22,Erangel,Classic Duo,100,Team_E,25,153
M009100,2025-07-05,Vikendi,Arcade,60,Team_T,24,80
M009101,2025-02-01,Sanhok,Classic Duo,60,Team_X,23,137
M009102,2025-06-11,Miramar,Arcade,100,Team_G,19,104
M009103,2025-05-26,Livik,Classic Squad,100,Team_F,19,81
M009104,2025-04-07,Sanhok,Classic Solo,60,Team_P,31,67
M009105,2025-02-01,Erangel,Classic Duo,60,Team_C,30,126
M009106,2025-03-21,Livik,Classic Solo,60,Team_C,28,63
M009107,2025-06-30,Sanhok,Classic Solo,100,Team_Q,18,94
M009108,2025-03-06,Vikendi,Classic Squad,60,Team_Q,25,99
M009109,2025-06-06,Miramar,Arcade,100,Team_P,34,116
M009110,2025-03-12,Vikendi,Arcade,60,Team_Z,31,134
M009111,2025-08-16,Erangel,Arcade,100,Team_H,31,109
M009112,2025-11-16,Erangel,Arcade,60,Team_C,35,62
M009113,2025-03-14,Livik,Arcade,100,Team_A,16,73
M009114,2025-11-06,Miramar,Arcade,60,Team_O,20,62
M009115,2025-10-19,Vikendi,Classic Solo,60,Team_C,31,154
M009116,2025-12-17,Vikendi,Arcade,60,Team_J,20,152
M009117,2025-08-29,Livik,Classic Duo,100,Team_J,33,99
M009118,2025-05-28,Livik,Arcade,100,Team_U,28,155
M009119,2025-07-09,Vikendi,Classic Duo,60,Team_X,33,67
M009120,2025-07-02,Vikendi,Classic Solo,100,Team_M,21,61
M009121,2025-10-04,Erangel,Arcade,100,Team_L,26,130
M009122,2025-09-25,Livik,Classic Squad,100,Team_F,17,120
M009123,2025-02-24,Livik,Classic Squad,60,Team_T,18,123
M009124,2025-01-27,Erangel,Arcade,100,Team_R,32,53
M009125,2025-07-17,Vikendi,Classic Squad,100,Team_N,29,98
M009126,2025-11-19,Sanhok,Arcade,100,Team_A,23,60
M009127,2025-04-03,Sanhok,Classic Duo,60,Team_G,30,141
M009128,2025-03-12,Sanhok,Arcade,60,Team_P,22,108
M009129,2025-06-30,Sanhok,Classic Duo,60,Team_X,30,160
M009130,2025-03-09,Livik,Classic Squad,100,Team_Z,17,71
M009131,2025-09-20,Sanhok,Classic Solo,100,Team_R,17,69
M009132,2025-02-28,Sanhok,Arcade,60,Team_Z,23,85
M009133,2025-11-20,Vikendi,Classic Duo,100,Team_G,30,137
M009134,2025-01-02,Vikendi,Classic Duo,60,Team_F,35,69
M009135,2025-12-14,Miramar,Classic Squad,100,Team_S,20,150
M009136,2025-04-25,Miramar,Classic Solo,60,Team_J,27,106
M009137,2025-04-26,Sanhok,Arcade,100,Team_Y,23,67
M009138,2025-11-27,Vikendi,Classic Duo,100,Team_S,23,125
M009139,2025-11-08,Erangel,Arcade,100,Team_W,15,105
M009140,2025-03-14,Sanhok,Classic Solo,100,Team_V,35,109
M009141,2025-11-28,Livik,Classic Duo,60,Team_K,17,87
M009142,2025-01-13,Sanhok,Arcade,100,Team_V,31,158
M009143,2025-05-15,Vikendi,Classic Solo,60,Team_Y,24,103
M009144,2025-03-27,Vikendi,Classic Duo,60,Team_A,33,70
M009145,2025-03-09,Miramar,Classic Solo,60,Team_F,28,141
M009146,2025-06-09,Sanhok,Arcade,100,Team_X,16,128
M009147,2025-01-28,Erangel,Classic Solo,100,Team_V,31,136
M009148,2025-10-29,Miramar,Arcade,60,Team_V,31,57
M009149,2025-03-03,Vikendi,Classic Solo,100,Team_N,17,150
M009150,2025-06-07,Erangel,Classic Duo,60,Team_M,28,121
M009151,2025-04-02,Vikendi,Arcade,60,Team_T,29,130
M009152,2025-01-04,Vikendi,Classic Solo,100,Team_B,16,65
M009153,2025-03-26,Miramar,Classic Duo,100,Team_C,22,56
M009154,2025-10-04,Vikendi,Arcade,100,Team_K,15,134
M009155,2025-02-07,Erangel,Classic Squad,100,Team_Y,26,104
M009156,2025-01-17,Miramar,Classic Solo,60,Team_D,25,129
M009157,2025-12-17,Sanhok,Classic Squad,100,Team_E,18,92
M009158,2025-05-30,Livik,Classic Squad,100,Team_K,19,65
M009159,2025-10-20,Miramar,Arcade,100,Team_O,24,147
M009160,2025-09-18,Vikendi,Classic Duo,60,Team_O,24,111
M009161,2025-09-05,Vikendi,Arcade,100,Team_A,33,117
M009162,2025-07-07,Erangel,Classic Duo,60,Team_E,31,154
M009163,2025-05-12,Vikendi,Arcade,60,Team_R,22,72
M009164,2025-10-04,Vikendi,Classic Squad,100,Team_V,33,84
M009165,2025-08-19,Livik,Arcade,60,Team_S,33,63
M009166,2025-09-08,Miramar,Classic Solo,100,Team_D,26,133
M009167,2025-08-30,Erangel,Arcade,60,Team_C,28,56
M009168,2025-11-04,Sanhok,Classic Solo,60,Team_J,24,112
M009169,2025-03-08,Sanhok,Classic Duo,100,Team_D,26,143
M009170,2025-05-30,Vikendi,Classic Solo,100,Team_Q,27,73
M009171,2025-09-16,Sanhok,Classic Solo,60,Team_U,35,93
M009172,2025-09-10,Sanhok,Classic Squad,60,Team_R,26,124
M009173,2025-04-12,Vikendi,Classic Duo,60,Team_U,28,101
M009174,2025-08-29,Vikendi,Classic Squad,100,Team_V,27,51
M009175,2025-10-18,Livik,Classic Solo,60,Team_O,21,73
M009176,2025-09-18,Sanhok,Classic Squad,100,Team_K,23,154
M009177,2025-05-28,Erangel,Classic Solo,60,Team_Y,33,107
M009178,2025-02-12,Sanhok,Classic Squad,100,Team_P,30,58
M009179,2025-06-27,Livik,Arcade,60,Team_F,27,89
M009180,2025-02-21,Livik,Classic Solo,60,Team_D,25,95
M009181,2025-09-25,Erangel,Arcade,60,Team_Q,22,77
M009182,2025-02-19,Sanhok,Arcade,100,Team_R,27,93
M009183,2025-07-18,Sanhok,Classic Solo,60,Team_M,26,82
M009184,2025-08-21,Erangel,Arcade,60,Team_B,33,65
M009185,2025-10-26,Erangel,Classic Solo,100,Team_E,26,62
M009186,2025-12-12,Sanhok,Arcade,60,Team_L,15,58
M009187,2025-06-17,Sanhok,Arcade,100,Team_G,34,68
M009188,2025-11-11,Erangel,Classic Duo,60,Team_A,21,141
M009189,2025-03-18,Erangel,Classic Duo,100,Team_K,25,69
M009190,2025-08-31,Livik,Arcade,100,Team_L,15,160
M009191,2025-02-05,Vikendi,Classic Squad,60,Team_S,17,83
M009192,2025-07-28,Erangel,Classic Squad,100,Team_G,30,100
M009193,2025-02-27,Livik,Classic Squad,100,Team_T,27,118
M009194,2025-05-10,Livik,Classic Solo,100,Team_Y,20,142
M009195,2025-09-05,Livik,Arcade,60,Team_C,25,143
M009196,2025-05-26,Livik,Classic Solo,100,Team_J,27,55
M009197,2025-01-23,Miramar,Arcade,60,Team_F,34,154
M009198,2025-01-21,Sanhok,Arcade,100,Team_P,32,113
M009199,2025-11-14,Miramar,Classic Duo,60,Team_N,26,52
M009200,2025-10-15,Livik,Classic Squad,60,Team_I,29,160
M009201,2025-05-16,Miramar,Classic Duo,60,Team_O,30,50
M009202,2025-07-22,Erangel,Classic Duo,100,Team_E,24,124
M009203,2025-02-16,Livik,Arcade,60,Team_Y,19,67
M009204,2025-03-04,Vikendi,Classic Duo,100,Team_G,17,79
M009205,2025-05-30,Sanhok,Classic Duo,100,Team_J,24,139
M009206,2025-12-22,Vikendi,Classic Duo,100,Team_D,35,106
M009207,2025-07-13,Miramar,Classic Solo,60,Team_O,23,95
M009208,2025-12-22,Vikendi,Arcade,60,Team_V,34,119
M009209,2025-05-26,Miramar,Arcade,100,Team_X,15,80
M009210,2025-01-12,Vikendi,Arcade,60,Team_B,18,99
M009211,2025-07-09,Livik,Classic Duo,60,Team_E,18,131
M009212,2025-02-06,Livik,Classic Squad,100,Team_Z,28,118
M009213,2025-11-10,Sanhok,Classic Duo,60,Team_A,24,147
M009214,2025-10-29,Sanhok,Classic Solo,60,Team_E,23,160
M009215,2025-05-09,Sanhok,Classic Squad,100,Team_G,25,63
M009216,2025-02-22,Miramar,Classic Solo,100,Team_Y,18,90
M009217,2025-09-18,Vikendi,Classic Squad,60,Team_X,30,147
M009218,2025-05-23,Vikendi,Classic Solo,60,Team_M,24,98
M009219,2025-12-13,Livik,Classic Duo,60,Team_Y,17,109
M009220,2025-06-11,Erangel,Classic Duo,100,Team_J,31,96
M009221,2025-11-01,Livik,Classic Duo,60,Team_O,15,125
M009222,2025-03-06,Livik,Classic Squad,60,Team_R,35,75
M009223,2025-09-23,Miramar,Classic Solo,100,Team_Z,31,66
M009224,2025-11-27,Erangel,Classic Solo,60,Team_V,16,158
M009225,2025-06-10,Vikendi,Classic Duo,100,Team_Y,16,76
M009226,2025-04-10,Miramar,Classic Squad,100,Team_W,15,109
M009227,2025-01-09,Livik,Classic Duo,60,Team_D,16,75
M009228,2025-10-06,Erangel,Classic Duo,60,Team_V,33,154
M009229,2025-06-14,Sanhok,Classic Solo,60,Team_O,21,151
M009230,2025-05-31,Sanhok,Classic Duo,60,Team_V,27,81
M009231,2025-11-23,Miramar,Classic Duo,60,Team_H,33,97
M009232,2025-02-25,Erangel,Classic Duo,100,Team_A,17,87
M009233,2025-04-27,Miramar,Classic Squad,100,Team_U,16,112
M009234,2025-07-20,Miramar,Classic Solo,60,Team_O,21,56
M009235,2025-04-02,Sanhok,Arcade,100,Team_N,21,75
M009236,2025-08-19,Erangel,Classic Squad,100,Team_L,21,56
M009237,2025-10-07,Livik,Classic Squad,100,Team_I,24,157
M009238,2025-03-18,Miramar,Arcade,60,Team_R,30,160
M009239,2025-08-01,Erangel,Classic Solo,60,Team_Y,22,74
M009240,2025-09-28,Livik,Arcade,60,Team_F,23,129
M009241,2025-01-30,Vikendi,Classic Solo,60,Team_B,20,54
M009242,2025-02-14,Miramar,Classic Duo,100,Team_D,29,129
M009243,2025-02-13,Livik,Arcade,60,Team_V,29,155
M009244,2025-06-07,Erangel,Arcade,100,Team_T,25,55
M009245,2025-03-06,Vikendi,Arcade,60,Team_E,28,144
M009246,2025-02-25,Miramar,Arcade,100,Team_F,28,112
M009247,2025-10-30,Miramar,Classic Duo,60,Team_V,17,91
M009248,2025-02-01,Miramar,Classic Solo,100,Team_T,21,89
M009249,2025-10-30,Livik,Classic Duo,60,Team_V,27,115
M009250,2025-08-23,Erangel,Classic Solo,100,Team_P,33,135
M009251,2025-03-07,Livik,Classic Duo,100,Team_I,19,81
M009252,2025-02-18,Livik,Classic Duo,60,Team_H,34,97
M009253,2025-10-10,Sanhok,Classic Duo,60,Team_I,35,51
M009254,2025-09-03,Miramar,Classic Solo,60,Team_I,18,132
M009255,2025-02-09,Livik,Classic Squad,100,Team_S,27,70
M009256,2025-07-21,Livik,Classic Solo,60,Team_F,29,62
M009257,2025-10-01,Vikendi,Arcade,60,Team_F,18,74
M009258,2025-04-13,Vikendi,Classic Solo,60,Team_D,29,144
M009259,2025-01-01,Sanhok,Classic Duo,100,Team_L,33,71
M009260,2025-03-22,Vikendi,Classic Squad,100,Team_P,31,125
M009261,2025-10-11,Erangel,Classic Duo,100,Team_J,32,141
M009262,2025-07-04,Erangel,Classic Solo,100,Team_K,26,154
M009263,2025-02-20,Erangel,Arcade,60,Team_L,28,71
M009264,2025-10-03,Miramar,Classic Duo,60,Team_F,22,143
M009265,2025-11-22,Miramar,Classic Squad,100,Team_R,21,69
M009266,2025-11-28,Miramar,Arcade,100,Team_K,30,139
M009267,2025-08-04,Vikendi,Arcade,100,Team_O,33,150
M009268,2025-11-04,Vikendi,Classic Solo,100,Team_W,28,115
M009269,2025-03-29,Erangel,Classic Solo,100,Team_C,15,155
M009270,2025-02-03,Sanhok,Classic Duo,100,Team_R,22,106
M009271,2025-06-24,Vikendi,Classic Duo,100,Team_L,16,70
M009272,2025-12-15,Vikendi,Classic Duo,100,Team_U,32,88
M009273,2025-04-15,Vikendi,Classic Duo,60,Team_Z,16,89
M009274,2025-11-18,Vikendi,Classic Solo,60,Team_I,33,117
M009275,2025-10-07,Sanhok,Classic Duo,60,Team_B,22,144
M009276,2025-06-12,Sanhok,Classic Duo,100,Team_N,17,57
M009277,2025-04-20,Sanhok,Classic Solo,60,Team_Y,31,68
M009278,2025-03-18,Erangel,Classic Squad,60,Team_U,19,117
M009279,2025-05-12,Livik,Arcade,100,Team_U,34,75
M009280,2025-07-12,Miramar,Classic Duo,60,Team_Z,27,148
M009281,2025-07-09,Miramar,Classic Squad,100,Team_N,29,141
M009282,2025-02-25,Vikendi,Classic Solo,60,Team_Y,29,125
M009283,2025-08-18,Miramar,Arcade,60,Team_H,17,51
M009284,2025-01-09,Erangel,Classic Solo,100,Team_O,17,58
M009285,2025-08-12,Vikendi,Arcade,60,Team_W,31,157
M009286,2025-07-16,Sanhok,Arcade,100,Team_H,25,95
M009287,2025-08-13,Miramar,Classic Squad,60,Team_G,25,104
M009288,2025-05-19,Vikendi,Classic Duo,60,Team_B,35,153
M009289,2025-09-06,Erangel,Classic Duo,100,Team_B,22,147
M009290,2025-10-20,Miramar,Classic Solo,60,Team_Y,27,88
M009291,2025-04-28,Livik,Classic Squad,60,Team_Z,24,139
M009292,2025-11-22,Erangel,Classic Squad,100,Team_M,30,75
M009293,2025-09-22,Livik,Classic Solo,60,Team_W,32,92
M009294,2025-08-12,Miramar,Classic Solo,100,Team_T,19,115
M009295,2025-05-05,Livik,Classic Solo,100,Team_I,21,150
M009296,2025-12-06,Vikendi,Classic Solo,60,Team_Z,31,56
M009297,2025-10-15,Livik,Arcade,100,Team_P,17,127
M009298,2025-03-04,Livik,Classic Squad,100,Team_I,27,119
M009299,2025-11-10,Vikendi,Arcade,60,Team_B,19,90
M009300,2025-02-21,Sanhok,Arcade,100,Team_P,28,56
